id,naam,dgl_loc,lengte,wegtype,meetgeg,ref_begin,ref_eind,ref_loc,length_km,geometry_wkt,sensor_uri,sensor_type,centroid_lon,centroid_lat
4267,3701hrr0039rb0,RWS01_MONIBAS_3701hrr0039rb0,320.0,H,4,12799,12800,12801,0.3204740660986514,"LINESTRING (6.551865732671304 53.2032512410084, 6.552142834977653 53.202858765500615, 6.552381490044791 53.20248454866382, 6.552660137249571 53.20206340226711, 6.552657162789146 53.2019883665476, 6.55280875210747 53.201744158887266, 6.552808375078354 53.20174231970571, 6.552826490772493 53.20170619260143, 6.552860909794375 53.20163755235993, 6.552862687666036 53.20163342262793, 6.552900469863731 53.20154565741104, 6.552905018345928 53.20153326317157, 6.552911459056722 53.20151571300651, 6.552929755260606 53.2014658564718, 6.552953307506035 53.20137568968636, 6.552960670216836 53.20132181013759, 6.552961034819716 53.20126132438227, 6.552953191407231 53.20120814347721, 6.55295268068677 53.20120644704129, 6.552938392462904 53.201158984191935, 6.552914308985928 53.2011067276478, 6.552883692108171 53.201058827402356, 6.552864249961043 53.20103451126007, 6.552837415923107 53.2010023013799, 6.552786561172617 53.2009531383716, 6.552686046829121 53.20087704656683, 6.55265848088253 53.20085809873098, 6.552577477072973 53.200809243833106, 6.552501441996852 53.20076809984845, 6.552388796949726 53.20071155491555, 6.552358845206286 53.2006964445633, 6.552354848719071 53.200694455416865, 6.552306401567625 53.200671798536895, 6.552259195762876 53.20064972210423)",sensor:meetvak_638,MeasurementSection,6.552534708882518,53.20187447596391
4266,0281hrl0770ra0,RWS01_MONIBAS_0281hrl0770ra0,4782.0,H,4,12796,12797,12798,4.782567901388229,"LINESTRING (5.945398587841775 52.43343389196335, 5.9435686 52.4327699, 5.9395485 52.4313031, 5.9337629 52.4291085, 5.9313472 52.4281587, 5.9289523 52.4271939, 5.9253351 52.4257023, 5.9235212 52.4249329, 5.9217224 52.4241607, 5.9202199 52.4235026, 5.9172996 52.4222045, 5.9157768 52.4215069, 5.9150742 52.421171, 5.9143902 52.420832, 5.9134298 52.4203483, 5.9098733 52.4185212, 5.9066957 52.4169027, 5.9049403 52.4160056, 5.9039715 52.415533, 5.9032678 52.4152075, 5.9025498 52.4148874, 5.9012406 52.4143458, 5.9004554 52.4140456, 5.899624 52.4137437, 5.8990452 52.4135349, 5.8959572 52.4124555, 5.8927735 52.4113459, 5.8923069 52.4111824, 5.8918531 52.4110162, 5.8911212 52.4107446, 5.8906312 52.4105459, 5.8903865 52.4104461, 5.8901471 52.4103469, 5.8896108 52.410113, 5.8889227 52.4097986, 5.8882627 52.4094784, 5.887586673995182 52.409117498542315)",sensor:meetvak_639,MeasurementSection,5.916407081308037,52.421459827672926
4265,0041hrr0757ra0,RWS01_MONIBAS_0041hrr0757ra0,363.0,H,4,12793,12794,12795,0.3635815982414057,"LINESTRING (4.38479696689704 51.87702065075583, 4.385065400695962 51.87556540383582, 4.385185100696058 51.8751165038355, 4.385266300696128 51.87488390383538, 4.385363000696214 51.87466950383525, 4.385547500696381 51.87434120383505, 4.385738300696557 51.874035703834885, 4.385909552213102 51.87385150933796)",sensor:meetvak_640,MeasurementSection,4.385203909952727,51.875373459149145
4264,0291hrl0154ra0,RWS01_MONIBAS_0291hrl0154ra0,292.0,H,4,12790,12791,12792,0.2920216902419345,"LINESTRING (4.499180005563981 51.82200051494582, 4.501337100810162 51.82323180380333, 4.502295101186802 51.82377896186694)",sensor:meetvak_641,MeasurementSection,4.500737601540452,51.82288965405092
4263,0021hrr0331ra0,RWS01_MONIBAS_0021hrr0331ra0,462.0,H,4,12787,12788,12789,0.4628028027890528,"LINESTRING (4.923624117405829 52.312062355371516, 4.92533760125976 52.31047120410493, 4.92730725093532 52.308568961900356)",sensor:meetvak_642,MeasurementSection,4.925474180572037,52.310324630368896
4262,0271hrr0277ra0,RWS01_MONIBAS_0271hrr0277ra0,479.0,H,4,12784,12785,12786,0.47913033231947166,"LINESTRING (4.92812835510789 51.765746938411006, 4.928140001237382 51.765820003767004, 4.928160001237412 51.76605000376716, 4.928310001237589 51.766590003767504, 4.928340001237631 51.76682000376765, 4.928369501237766 51.76916370376914, 4.928382801237789 51.76940030376932, 4.928465701237887 51.76970170376951, 4.928602501238038 51.76998680376967, 4.928630859993326 51.77002316060704)",sensor:meetvak_643,MeasurementSection,4.928345099193057,51.76789950088529
4261,0020vwn0606ra0,RWS01_MONIBAS_0020vwn0606ra0,339.0,H,4,12781,12782,12783,0.33903924876725433,"LINESTRING (5.072316731454179 52.09313029436641, 5.071005301395837 52.094780703973505, 5.070140368069911 52.09586690837815)",sensor:meetvak_644,MeasurementSection,5.071228886971067,52.09449886960483
4260,0301hrr0086ra0,RWS01_MONIBAS_0301hrr0086ra0,511.0,H,4,12778,12779,12780,0.511517077981963,"LINESTRING (5.614631177824111 52.032668088783886, 5.614662 52.0327172, 5.6153217 52.0338468, 5.6155891 52.0343223, 5.6160074 52.0351297, 5.6162448 52.0355994, 5.6165042 52.0361546, 5.616674 52.0365277, 5.616873 52.0369751, 5.61690211570227 52.03704494977345)",sensor:meetvak_645,MeasurementSection,5.615818745219627,52.03482960532495
4259,4341hrr0057ra0,RWS01_MONIBAS_4341hrr0057ra0,485.0,H,4,12775,12776,12777,0.4850000003242388,"LINESTRING (4.469007571148884 52.12907895083986, 4.469551335316255 52.12852340388296, 4.470257911002919 52.12779632826108, 4.471084174763109 52.126948493976066, 4.471872851717465 52.126139192027566, 4.472623544710383 52.1253683132996, 4.472650361071341 52.1253406754435)",sensor:meetvak_646,MeasurementSection,4.470829365717715,52.127210203918395
4258,0151hrl1603ra0,RWS01_MONIBAS_0151hrl1603ra0,530.0,H,4,12772,12773,12774,0.530856415577172,"LINESTRING (5.841530240842865 51.89426493376649, 5.8355744 51.8939818, 5.833840253954827 51.89390431629215)",sensor:meetvak_647,MeasurementSection,5.8376853356943625,51.89408271013738
4257,0270vwr0367ra0,RWS01_MONIBAS_0270vwr0367ra0,820.0,H,4,12769,12770,12771,0.8200898950258048,"LINESTRING (4.952322697067812 51.84448328956336, 4.952442644554098 51.844516642823294, 4.952569814342359 51.84455580075474, 4.952690747897603 51.84459864230912, 4.952856342218952 51.84466629975559, 4.952971544274734 51.84471846151369, 4.953068065552762 51.84476458217255, 4.953123351009276 51.84479326554588, 4.953231772177384 51.84485326956945, 4.953334592363918 51.844916702564475, 4.953469857121527 51.84500954865848, 4.953936313660551 51.845353896722344, 4.954063188828354 51.84544158595492, 4.954114609031069 51.84547456635656, 4.954219555360376 51.84553675431533, 4.954328484905802 51.8455961425791, 4.954442180791537 51.845652182132156, 4.954575577054454 51.84571096911429, 4.954636195492784 51.845735668857834, 4.954763912250155 51.84578401439747, 4.954892327790444 51.84582747175597, 4.954957496829412 51.845847261517186, 4.955023280476658 51.84586622387035, 4.955148049260143 51.84589836365673, 4.955284446194688 51.845929066580446, 4.955353677910631 51.845942611509315, 4.955414940209445 51.84595441749258, 4.955556507311956 51.845976734912185, 4.955699062199291 51.84599427124057, 4.955826470773469 51.846007857065054, 4.956043263873339 51.84602355696581, 4.956236091924967 51.84603420060581, 4.957962213640803 51.84610505689232, 4.958349534796457 51.84616869447972, 4.962019436332809 51.84624651586575, 4.962092099622143 51.84624624051959, 4.962164492996745 51.84624950110354, 4.962816736372374 51.84626958789543, 4.963034605693902 51.846270321997025, 4.96332397899502 51.84627425757704)",sensor:meetvak_648,MeasurementSection,4.957691315615672,51.845886116068826
5786,0151hrr0613ra0,RWS01_MONIBAS_0151hrr0613ra0,724.0,H,4,17356,17357,17358,0.724382672491466,"LINESTRING (4.538550113685857 51.86370863335086, 4.538599 51.8637127, 4.5395993 51.8638207, 4.5408043 51.8639757, 4.5421351 51.8641921, 4.5434546 51.8644467, 4.5447329 51.8647254, 4.5452991 51.8648724, 4.5468459 51.8653209, 4.547603 51.8655531, 4.548434838796848 51.86582520769915)",sensor:meetvak_649,MeasurementSection,4.543534505016207,51.86457102998562
4256,0131hrr0107ra0,RWS01_MONIBAS_0131hrr0107ra0,398.0,H,4,12766,12767,12768,0.3980785350992195,"LINESTRING (4.387167991385231 52.000437533946645, 4.387592600705195 51.99944950391384, 4.388655340477458 51.996979438881574)",sensor:meetvak_650,MeasurementSection,4.3879115187522695,51.99870842312702
4255,0081hrl0032ra0,RWS01_MONIBAS_0081hrl0032ra0,350.0,H,4,12763,12764,12765,0.3502423292106049,"LINESTRING (4.858856657752401 52.439887482480415, 4.8588572 52.439887, 4.860621 52.4383104, 4.8608238 52.4381314, 4.861767153856226 52.437290460817515)",sensor:meetvak_651,MeasurementSection,4.860311362385244,52.438588361992686
4254,0021hrl2079ra0,RWS01_MONIBAS_0021hrl2079ra0,2099.0,H,4,12760,12761,12762,2.0996928806961876,"LINESTRING (5.81059568002783 51.220234640277724, 5.8089767 51.2219686, 5.8045779 51.2265847, 5.8037625 51.2273573, 5.8025984 51.2284021, 5.8006954 51.2299904, 5.7996701 51.2307816, 5.7986444 51.2315934, 5.7976606 51.2323632, 5.793453977391391 51.235695021692656)",sensor:meetvak_652,MeasurementSection,5.802297847480005,51.228263593337225
4253,0591hrl1006ra0,RWS01_MONIBAS_0591hrl1006ra0,573.0,H,4,12757,12758,12759,0.5734299916227994,"LINESTRING (4.854313188858391 51.681776335702615, 4.8538344 51.6816646, 4.8523591 51.6813357, 4.8494891 51.6807233, 4.846480869469056 51.680085896534145)",sensor:meetvak_653,MeasurementSection,4.85039928049348,51.68092086491578
4252,0150vwn0964rb0,RWS01_MONIBAS_0150vwn0964rb0,422.0,H,4,12754,12755,12756,0.42244487467604985,"LINESTRING (4.959570439983167 51.846586508240556, 4.9591482 51.8465786, 4.9581517 51.8466217, 4.9567471 51.8466152, 4.9563754 51.8466257, 4.9562075 51.8466292, 4.9559868 51.8466467, 4.9557095 51.8466863, 4.9554209 51.8467434, 4.9551889 51.846804, 4.9549002 51.8468984, 4.9547081 51.8469804, 4.9545908 51.8470301, 4.9544524 51.8471118, 4.9542028 51.8472735, 4.953914692904005 51.84748635210511)",sensor:meetvak_654,MeasurementSection,4.956665531910119,51.84674745904434
4251,0090vwx0095ra0,RWS01_MONIBAS_0090vwx0095ra0,310.0,H,4,12751,12752,12753,0.31096389208871644,"LINESTRING (4.963740782819078 52.3060373568135, 4.962341501296528 52.30555450410187, 4.961413401295585 52.305200304101675, 4.960278801294429 52.30473380410138, 4.959871133242385 52.30456267370216)",sensor:meetvak_655,MeasurementSection,4.961795472582871,52.305327612403715
4250,0021hrr1294ra0,RWS01_MONIBAS_0021hrr1294ra0,733.0,H,4,12748,12749,12750,0.7339475942226886,"LINESTRING (5.341562492673424 51.596343131946206, 5.341699101647594 51.59623190365314, 5.345381101651198 51.59332750365118, 5.34817154584906 51.59118806154911)",sensor:meetvak_656,MeasurementSection,5.344857554744205,51.59375345858322
4249,0151hrl1506ra0,RWS01_MONIBAS_0151hrl1506ra0,615.0,H,4,12745,12746,12747,0.6151784656705654,"LINESTRING (5.710800697932882 51.91622898520411, 5.707509302027952 51.91638580385332, 5.701886032661793 51.91665724656003)",sensor:meetvak_657,MeasurementSection,5.706343334188549,51.916442467217124
4248,0581hrl0196ra0,RWS01_MONIBAS_0581hrl0196ra0,736.0,H,4,12742,12743,12744,0.7366991592816489,"LINESTRING (5.308458084512933 51.49402946906792, 5.308547501610015 51.494004203585796, 5.309413101610886 51.49379540358566, 5.310335201611808 51.49359830358549, 5.310987001612463 51.4934747035854, 5.311471901612951 51.49339090358534, 5.312260301613741 51.49327870358526, 5.313056401614542 51.49317440358517, 5.313436101614925 51.4931364035852, 5.314071601615567 51.49307580358508, 5.314895101616398 51.493016603585076, 5.315705901617217 51.49298260358502, 5.31804460161958 51.49293640358497, 5.318836429263055 51.49292578118492)",sensor:meetvak_658,MeasurementSection,5.313620406932191,51.49324698776311
4247,0020vwe0749ra0,RWS01_MONIBAS_0020vwe0749ra0,396.0,H,4,12739,12740,12741,0.39643437538476833,"LINESTRING (5.098122952867611 51.97234015745848, 5.098092331227214 51.97230316406197, 5.097989277342931 51.9721842293129, 5.097759163409027 51.971935946049655, 5.097569778013861 51.971744085542326, 5.097436509227062 51.97161365817541, 5.097317229733857 51.97150075262384, 5.096834208657556 51.9710514911045, 5.096327101697974 51.97058418166574, 5.095444148380466 51.96977427609807, 5.095295586573912 51.969583491859275, 5.09501148425082 51.96934389368539)",sensor:meetvak_659,MeasurementSection,5.096582193630897,51.97082551154499
4246,0581hrr0251ra0,RWS01_MONIBAS_0581hrr0251ra0,600.0,H,4,12736,12737,12738,0.6000513540528181,"LINESTRING (5.240305538756364 51.51860596928518, 5.234391401536079 51.520426903604196, 5.232526206430585 51.520958030018086)",sensor:meetvak_660,MeasurementSection,5.236420333653231,51.519797056079966
4245,0041hrl0744rb0,RWS01_MONIBAS_0041hrl0744rb0,355.0,H,4,12733,12734,12735,0.3558731365078992,"LINESTRING (4.379100300690697 51.88915670384438, 4.379047900690666 51.88954770384464, 4.379003600690628 51.88968750384471, 4.378955700690588 51.889837903844786, 4.378816800690476 51.89035200384514, 4.378517400690236 51.89146630384584, 4.378360000690103 51.89192720384614, 4.378263900690018 51.89216290384626, 4.37820333945947 51.89230350519021)",sensor:meetvak_661,MeasurementSection,4.378701001614707,51.89074368227893
4244,0021hrr1107ra1,RWS01_MONIBAS_0021hrr1107ra1,301.0,H,4,12730,12731,12732,0.3010294960399293,"LINESTRING (5.31110655496621 51.73275357268189, 5.311576601622618 51.73238600374238, 5.313053801624061 51.731252103741674, 5.313864783048016 51.73065909888136)",sensor:meetvak_662,MeasurementSection,5.312479327693996,51.73169793199819
4243,0091hrr0575ra0,RWS01_MONIBAS_0091hrr0575ra0,576.0,H,4,12727,12728,12729,0.57676982704012,"LINESTRING (4.703666149085074 52.50441884183032, 4.704452501048928 52.505499204219625, 4.7059395010505 52.507261204220605, 4.706684201051282 52.50806260422109, 4.707551501052191 52.50893850422161, 4.707617987127242 52.509001460575774)",sensor:meetvak_663,MeasurementSection,4.70557381026885,52.50676863369995
4242,0021hrr0427ra0,RWS01_MONIBAS_0021hrr0427ra0,601.0,H,4,12724,12725,12726,0.6011563079808411,"LINESTRING (4.97773330099275 52.23308552244153, 4.9778563 52.2329015, 4.9781341 52.2324937, 4.9795392 52.2306262, 4.9805976 52.2293796, 4.981655511343844 52.228254586155266)",sensor:meetvak_664,MeasurementSection,4.979623750293376,52.23061259828042
4241,0020vwm0625ra1,RWS01_MONIBAS_0020vwm0625ra1,550.0,H,4,12721,12722,12723,0.5502741709053928,"LINESTRING (5.073805897498406 52.07658778733253, 5.0729079 52.0745162, 5.0728272 52.0743061, 5.0725711 52.0736472, 5.0723347 52.0732061, 5.0721721 52.0728215, 5.0719527 52.0724445, 5.0716635 52.0720963, 5.071434370041422 52.07188445730236)",sensor:meetvak_665,MeasurementSection,5.072731857485288,52.074164859059685
5785,0201hrl0266ra0,RWS01_MONIBAS_0201hrl0266ra0,527.0,H,4,17353,17354,17355,0.5275390542106771,"LINESTRING (4.409064412702012 51.92383771701893, 4.4088345 51.9239423, 4.4076318 51.9244908, 4.4069238 51.9248246, 4.4060315 51.925227, 4.4053773 51.9255005, 4.4048506 51.9256962, 4.4040173 51.9259748, 4.403737 51.9260637, 4.4033299 51.9261823, 4.402611727692757 51.92636672773587)",sensor:meetvak_666,MeasurementSection,4.405879773645116,51.925214607443934
4240,0021hrr1236ra0,RWS01_MONIBAS_0021hrr1236ra0,599.0,H,4,12718,12719,12720,0.5993046764838595,"LINESTRING (5.309545768884778 51.643280197527616, 5.30970200161714 51.6429231036842, 5.309860901617284 51.64251640368392, 5.310076101617479 51.64191440368353, 5.310187701617576 51.641518803683255, 5.310299301617669 51.641091203682954, 5.310403001617758 51.6406676036827, 5.310493701617832 51.6402102036824, 5.310634501617918 51.638839203681506, 5.310707123716708 51.637956829337156)",sensor:meetvak_667,MeasurementSection,5.3102977811434044,51.6406581837387
4239,0280vws0276ra0,RWS01_MONIBAS_0280vws0276ra0,566.0,H,4,12715,12716,12717,0.5669355826839624,"LINESTRING (5.428119934269016 52.177981312602356, 5.4278481 52.1779677, 5.427468 52.1779558, 5.4270809 52.1779545, 5.4268905 52.1779623, 5.426695 52.1779716, 5.4263182 52.1780185, 5.426137 52.1780502, 5.425932 52.1780955, 5.425566 52.1782012, 5.4253069 52.1782994, 5.425066 52.1784079, 5.42471 52.1785283, 5.4234269 52.1794628, 5.423180960004843 52.17963140037404, 5.4229658 52.1797789, 5.4223566 52.1802055, 5.4220479 52.1804197, 5.421645822919754 52.18068363670067)",sensor:meetvak_668,MeasurementSection,5.424733177208013,52.178887032961924
4238,0041hrl0717ra0,RWS01_MONIBAS_0041hrl0717ra0,352.0,H,4,12712,12713,12714,0.35281219171817385,"LINESTRING (4.369785114014342 51.91092131899755, 4.369684000682419 51.91111020385818, 4.369299400682071 51.91180240385861, 4.368971200681776 51.912458303859026, 4.368759500681591 51.91294340385934, 4.368382919240981 51.91396841058203)",sensor:meetvak_669,MeasurementSection,4.369031679399236,51.912421025341516
4237,0021hrr2386ra0,RWS01_MONIBAS_0021hrr2386ra0,399.0,H,4,12709,12710,12711,0.3998613288884842,"LINESTRING (5.785187981249808 50.99166098862615, 5.7847228 50.9907111, 5.7845543 50.9903746, 5.784505 50.9902765, 5.78350595080374 50.988227099081186)",sensor:meetvak_670,MeasurementSection,5.784345586921928,50.98994472196973
