site_id,timestamp,measurement_index,flow_rate,num_values_used,std_deviation,flow_category
GEO2A_R_RWSTI362394,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362394,2025-10-23 14:10:00+00:00,6,240.0,,,Light
GEO2A_R_RWSTI362394,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,2,720.0,,,Moderate
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,5,120.0,,,Light
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,6,960.0,,,Moderate
GEO2A_R_RWSTI363000,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,2,1020.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,6,1080.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,14,1020.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,15,120.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,16,60.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,17,240.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,18,1440.0,,,Heavy
GEO2A_R_101002_00,2025-10-23 14:10:00+00:00,,1440.0,,,Heavy
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
GEO2A__R_RWSTI363091,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,2,840.0,,,Moderate
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,4,60.0,,,Light
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,6,960.0,,,Moderate
GEO2A_R_RWSTI362819,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,2,960.0,,,Moderate
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,5,180.0,,,Light
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,6,1260.0,,,Heavy
GEO2A_GE02A_R_RWSTI363121,2025-10-23 14:10:00+00:00,,1260.0,,,Heavy
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,2,420.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,5,120.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
GEO2A__R_RWSTI363089,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,2,120.0,,,Light
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,6,180.0,,,Light
GEO2A_R_RWSTI1100801,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,2,780.0,,,Moderate
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,3,180.0,,,Light
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,5,180.0,,,Light
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,6,1140.0,,,Heavy
GEO2A__R_RWSTI362794,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,2,720.0,,,Moderate
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,3,180.0,,,Light
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,6,960.0,,,Moderate
GEO2A__R_RWSTI362795,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,5,240.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,6,960.0,,,Moderate
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,14,360.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,360.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,18,420.0,,,Light
GEO2A_R_RWSTI363108,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A__R_RWSTI362797,2025-10-23 14:10:00+00:00,2,60.0,,,Light
GEO2A__R_RWSTI362797,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI362797,2025-10-23 14:10:00+00:00,6,60.0,,,Light
GEO2A__R_RWSTI362797,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,2,480.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,480.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,6,480.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,480.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,14,840.0,,,Moderate
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,15,240.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,18,1080.0,,,Heavy
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,26,840.0,,,Moderate
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,27,240.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,29,120.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,30,1200.0,,,Heavy
GEO2A_R_RWSTI362933,2025-10-23 14:10:00+00:00,,1200.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,2,1200.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,1200.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,6,1320.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,1320.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,14,1440.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,1440.0,,,Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,15,60.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,18,1500.0,,,Very Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,1500.0,,,Very Heavy
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,26,240.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,27,120.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,29,420.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,30,780.0,,,Moderate
GEO2A_R_RWSTI362813,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A__R_RWSTI100804,2025-10-23 14:10:00+00:00,2,60.0,,,Light
GEO2A__R_RWSTI100804,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI100804,2025-10-23 14:10:00+00:00,6,60.0,,,Light
GEO2A__R_RWSTI100804,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,2,60.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,6,120.0,,,Light
GEO2A_R_RWSTI100800,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A__R_RWSTI100806,2025-10-23 14:10:00+00:00,2,120.0,,,Light
GEO2A__R_RWSTI100806,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A__R_RWSTI100806,2025-10-23 14:10:00+00:00,6,120.0,,,Light
GEO2A__R_RWSTI100806,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,2,1980.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,1980.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,4,60.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,6,2100.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,2100.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,14,1500.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,1500.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,15,120.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,17,180.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,18,1800.0,,,Very Heavy
GEO2A_R_RWSTI363238,2025-10-23 14:10:00+00:00,,1800.0,,,Very Heavy
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,2,240.0,,,Light
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A__R_RWSTI100805,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,2,2160.0,,,Very Heavy
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,2160.0,,,Very Heavy
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,6,2280.0,,,Very Heavy
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,2280.0,,,Very Heavy
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,14,720.0,,,Moderate
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,15,240.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,17,300.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,18,1260.0,,,Heavy
GEO2A_R_RWSTI361296,2025-10-23 14:10:00+00:00,,1260.0,,,Heavy
GEO2A_R_RWSTI360906,2025-10-23 14:10:00+00:00,2,420.0,,,Light
GEO2A_R_RWSTI360906,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A_R_RWSTI360906,2025-10-23 14:10:00+00:00,6,420.0,,,Light
GEO2A_R_RWSTI360906,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A_R_RWSTI362409,2025-10-23 14:10:00+00:00,2,60.0,,,Light
GEO2A_R_RWSTI362409,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362409,2025-10-23 14:10:00+00:00,6,60.0,,,Light
GEO2A_R_RWSTI362409,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_362737,2025-10-23 14:10:00+00:00,2,180.0,,,Light
GEO2A_362737,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_362737,2025-10-23 14:10:00+00:00,6,180.0,,,Light
GEO2A_362737,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,2,1020.0,,,Heavy
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,6,1140.0,,,Heavy
GEO2A_R_RWSTI362774,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
GEO2A_R_RWSTI362411,2025-10-23 14:10:00+00:00,2,300.0,,,Light
GEO2A_R_RWSTI362411,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362411,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A_R_RWSTI362411,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362532,2025-10-23 14:10:00+00:00,2,300.0,,,Light
GEO2A_R_RWSTI362532,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362532,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A_R_RWSTI362532,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,2,840.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,6,840.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,14,780.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,16,60.0,,,Light
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,17,120.0,,,Light
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,18,960.0,,,Moderate
GEO2A_R_RWSTI362654,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,2,360.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,,360.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,6,360.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,,360.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,14,300.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,15,60.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,18,360.0,,,Light
GEO2A_R_RWSTI362775,2025-10-23 14:10:00+00:00,,360.0,,,Light
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,2,960.0,,,Moderate
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,6,1080.0,,,Heavy
GEO2A_R_RWSTI362898,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,2,120.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,6,180.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,14,360.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,360.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,15,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,17,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,18,480.0,,,Light
GEO2A_R_RWSTI362891,2025-10-23 14:10:00+00:00,,480.0,,,Light
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,5,120.0,,,Light
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,6,780.0,,,Moderate
GEO2A_R_RWSTI101003_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A_R_RWSTI362530,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
GEO2A_R_RWSTI362530,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
GEO2A_R_RWSTI362530,2025-10-23 14:10:00+00:00,6,540.0,,,Moderate
GEO2A_R_RWSTI362530,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,2,240.0,,,Light
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,3,60.0,,,Light
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A_R_RWSTI362531,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362410,2025-10-23 14:10:00+00:00,2,420.0,,,Light
GEO2A_R_RWSTI362410,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A_R_RWSTI362410,2025-10-23 14:10:00+00:00,6,420.0,,,Light
GEO2A_R_RWSTI362410,2025-10-23 14:10:00+00:00,,420.0,,,Light
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,5,120.0,,,Light
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,6,780.0,,,Moderate
GEO2A_R_RWSTI101003_01,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,2,240.0,,,Light
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A_R_RWSTI363072_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,2,780.0,,,Moderate
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,3,120.0,,,Light
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,6,900.0,,,Moderate
GEO2A_R_RWSTI363072_00,2025-10-23 14:10:00+00:00,,900.0,,,Moderate
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,2,720.0,,,Moderate
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,5,60.0,,,Light
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,,60.0,,,Light
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,6,780.0,,,Moderate
GEO2A__R_RWSTI363025,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
GEO2A_R_RWSTI362642,2025-10-23 14:10:00+00:00,2,300.0,,,Light
GEO2A_R_RWSTI362642,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI362642,2025-10-23 14:10:00+00:00,6,300.0,,,Light
GEO2A_R_RWSTI362642,2025-10-23 14:10:00+00:00,,300.0,,,Light
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,2,1260.0,,,Heavy
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,,1260.0,,,Heavy
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,5,180.0,,,Light
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,,180.0,,,Light
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,6,1440.0,,,Heavy
GEO2A_R_RWSTI101008_01,2025-10-23 14:10:00+00:00,,1440.0,,,Heavy
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,2,960.0,,,Moderate
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,3,240.0,,,Light
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,4,60.0,,,Light
GEO2A_R_RWSTI101008_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
